Date,CPI
2021-06-10,270.955
2021-06-11,270.955
2021-06-12,270.955
2021-06-13,270.955
2021-06-14,270.955
2021-06-15,270.955
2021-06-16,270.955
2021-06-17,270.955
2021-06-18,270.955
2021-06-19,270.955
2021-06-20,270.955
2021-06-21,270.955
2021-06-22,270.955
2021-06-23,270.955
2021-06-24,270.955
2021-06-25,270.955
2021-06-26,270.955
2021-06-27,270.955
2021-06-28,270.955
2021-06-29,270.955
2021-06-30,270.955
2021-07-01,272.184
2021-07-02,272.184
2021-07-03,272.184
2021-07-04,272.184
2021-07-05,272.184
2021-07-06,272.184
2021-07-07,272.184
2021-07-08,272.184
2021-07-09,272.184
2021-07-10,272.184
2021-07-11,272.184
2021-07-12,272.184
2021-07-13,272.184
2021-07-14,272.184
2021-07-15,272.184
2021-07-16,272.184
2021-07-17,272.184
2021-07-18,272.184
2021-07-19,272.184
2021-07-20,272.184
2021-07-21,272.184
2021-07-22,272.184
2021-07-23,272.184
2021-07-24,272.184
2021-07-25,272.184
2021-07-26,272.184
2021-07-27,272.184
2021-07-28,272.184
2021-07-29,272.184
2021-07-30,272.184
2021-07-31,272.184
2021-08-01,273.092
2021-08-02,273.092
2021-08-03,273.092
2021-08-04,273.092
2021-08-05,273.092
2021-08-06,273.092
2021-08-07,273.092
2021-08-08,273.092
2021-08-09,273.092
2021-08-10,273.092
2021-08-11,273.092
2021-08-12,273.092
2021-08-13,273.092
2021-08-14,273.092
2021-08-15,273.092
2021-08-16,273.092
2021-08-17,273.092
2021-08-18,273.092
2021-08-19,273.092
2021-08-20,273.092
2021-08-21,273.092
2021-08-22,273.092
2021-08-23,273.092
2021-08-24,273.092
2021-08-25,273.092
2021-08-26,273.092
2021-08-27,273.092
2021-08-28,273.092
2021-08-29,273.092
2021-08-30,273.092
2021-08-31,273.092
2021-09-01,274.214
2021-09-02,274.214
2021-09-03,274.214
2021-09-04,274.214
2021-09-05,274.214
2021-09-06,274.214
2021-09-07,274.214
2021-09-08,274.214
2021-09-09,274.214
2021-09-10,274.214
2021-09-11,274.214
2021-09-12,274.214
2021-09-13,274.214
2021-09-14,274.214
2021-09-15,274.214
2021-09-16,274.214
2021-09-17,274.214
2021-09-18,274.214
2021-09-19,274.214
2021-09-20,274.214
2021-09-21,274.214
2021-09-22,274.214
2021-09-23,274.214
2021-09-24,274.214
2021-09-25,274.214
2021-09-26,274.214
2021-09-27,274.214
2021-09-28,274.214
2021-09-29,274.214
2021-09-30,274.214
2021-10-01,276.59
2021-10-02,276.59
2021-10-03,276.59
2021-10-04,276.59
2021-10-05,276.59
2021-10-06,276.59
2021-10-07,276.59
2021-10-08,276.59
2021-10-09,276.59
2021-10-10,276.59
2021-10-11,276.59
2021-10-12,276.59
2021-10-13,276.59
2021-10-14,276.59
2021-10-15,276.59
2021-10-16,276.59
2021-10-17,276.59
2021-10-18,276.59
2021-10-19,276.59
2021-10-20,276.59
2021-10-21,276.59
2021-10-22,276.59
2021-10-23,276.59
2021-10-24,276.59
2021-10-25,276.59
2021-10-26,276.59
2021-10-27,276.59
2021-10-28,276.59
2021-10-29,276.59
2021-10-30,276.59
2021-10-31,276.59
2021-11-01,278.524
2021-11-02,278.524
2021-11-03,278.524
2021-11-04,278.524
2021-11-05,278.524
2021-11-06,278.524
2021-11-07,278.524
2021-11-08,278.524
2021-11-09,278.524
2021-11-10,278.524
2021-11-11,278.524
2021-11-12,278.524
2021-11-13,278.524
2021-11-14,278.524
2021-11-15,278.524
2021-11-16,278.524
2021-11-17,278.524
2021-11-18,278.524
2021-11-19,278.524
2021-11-20,278.524
2021-11-21,278.524
2021-11-22,278.524
2021-11-23,278.524
2021-11-24,278.524
2021-11-25,278.524
2021-11-26,278.524
2021-11-27,278.524
2021-11-28,278.524
2021-11-29,278.524
2021-11-30,278.524
2021-12-01,280.126
2021-12-02,280.126
2021-12-03,280.126
2021-12-04,280.126
2021-12-05,280.126
2021-12-06,280.126
2021-12-07,280.126
2021-12-08,280.126
2021-12-09,280.126
2021-12-10,280.126
2021-12-11,280.126
2021-12-12,280.126
2021-12-13,280.126
2021-12-14,280.126
2021-12-15,280.126
2021-12-16,280.126
2021-12-17,280.126
2021-12-18,280.126
2021-12-19,280.126
2021-12-20,280.126
2021-12-21,280.126
2021-12-22,280.126
2021-12-23,280.126
2021-12-24,280.126
2021-12-25,280.126
2021-12-26,280.126
2021-12-27,280.126
2021-12-28,280.126
2021-12-29,280.126
2021-12-30,280.126
2021-12-31,280.126
2022-01-01,281.933
2022-01-02,281.933
2022-01-03,281.933
2022-01-04,281.933
2022-01-05,281.933
2022-01-06,281.933
2022-01-07,281.933
2022-01-08,281.933
2022-01-09,281.933
2022-01-10,281.933
2022-01-11,281.933
2022-01-12,281.933
2022-01-13,281.933
2022-01-14,281.933
2022-01-15,281.933
2022-01-16,281.933
2022-01-17,281.933
2022-01-18,281.933
2022-01-19,281.933
2022-01-20,281.933
2022-01-21,281.933
2022-01-22,281.933
2022-01-23,281.933
2022-01-24,281.933
2022-01-25,281.933
2022-01-26,281.933
2022-01-27,281.933
2022-01-28,281.933
2022-01-29,281.933
2022-01-30,281.933
2022-01-31,281.933
2022-02-01,284.182
2022-02-02,284.182
2022-02-03,284.182
2022-02-04,284.182
2022-02-05,284.182
2022-02-06,284.182
2022-02-07,284.182
2022-02-08,284.182
2022-02-09,284.182
2022-02-10,284.182
2022-02-11,284.182
2022-02-12,284.182
2022-02-13,284.182
2022-02-14,284.182
2022-02-15,284.182
2022-02-16,284.182
2022-02-17,284.182
2022-02-18,284.182
2022-02-19,284.182
2022-02-20,284.182
2022-02-21,284.182
2022-02-22,284.182
2022-02-23,284.182
2022-02-24,284.182
2022-02-25,284.182
2022-02-26,284.182
2022-02-27,284.182
2022-02-28,284.182
2022-03-01,287.708
2022-03-02,287.708
2022-03-03,287.708
2022-03-04,287.708
2022-03-05,287.708
2022-03-06,287.708
2022-03-07,287.708
2022-03-08,287.708
2022-03-09,287.708
2022-03-10,287.708
2022-03-11,287.708
2022-03-12,287.708
2022-03-13,287.708
2022-03-14,287.708
2022-03-15,287.708
2022-03-16,287.708
2022-03-17,287.708
2022-03-18,287.708
2022-03-19,287.708
2022-03-20,287.708
2022-03-21,287.708
2022-03-22,287.708
2022-03-23,287.708
2022-03-24,287.708
2022-03-25,287.708
2022-03-26,287.708
2022-03-27,287.708
2022-03-28,287.708
2022-03-29,287.708
2022-03-30,287.708
2022-03-31,287.708
2022-04-01,288.663
2022-04-02,288.663
2022-04-03,288.663
2022-04-04,288.663
2022-04-05,288.663
2022-04-06,288.663
2022-04-07,288.663
2022-04-08,288.663
2022-04-09,288.663
2022-04-10,288.663
2022-04-11,288.663
2022-04-12,288.663
2022-04-13,288.663
2022-04-14,288.663
2022-04-15,288.663
2022-04-16,288.663
2022-04-17,288.663
2022-04-18,288.663
2022-04-19,288.663
2022-04-20,288.663
2022-04-21,288.663
2022-04-22,288.663
2022-04-23,288.663
2022-04-24,288.663
2022-04-25,288.663
2022-04-26,288.663
2022-04-27,288.663
2022-04-28,288.663
2022-04-29,288.663
2022-04-30,288.663
2022-05-01,291.474
2022-05-02,291.474
2022-05-03,291.474
2022-05-04,291.474
2022-05-05,291.474
2022-05-06,291.474
2022-05-07,291.474
2022-05-08,291.474
2022-05-09,291.474
2022-05-10,291.474
2022-05-11,291.474
2022-05-12,291.474
2022-05-13,291.474
2022-05-14,291.474
2022-05-15,291.474
2022-05-16,291.474
2022-05-17,291.474
2022-05-18,291.474
2022-05-19,291.474
2022-05-20,291.474
2022-05-21,291.474
2022-05-22,291.474
2022-05-23,291.474
2022-05-24,291.474
2022-05-25,291.474
2022-05-26,291.474
2022-05-27,291.474
2022-05-28,291.474
2022-05-29,291.474
2022-05-30,291.474
2022-05-31,291.474
2022-06-01,295.328
2022-06-02,295.328
2022-06-03,295.328
2022-06-04,295.328
2022-06-05,295.328
2022-06-06,295.328
2022-06-07,295.328
2022-06-08,295.328
2022-06-09,295.328
2022-06-10,295.328
2022-06-11,295.328
2022-06-12,295.328
2022-06-13,295.328
2022-06-14,295.328
2022-06-15,295.328
2022-06-16,295.328
2022-06-17,295.328
2022-06-18,295.328
2022-06-19,295.328
2022-06-20,295.328
2022-06-21,295.328
2022-06-22,295.328
2022-06-23,295.328
2022-06-24,295.328
2022-06-25,295.328
2022-06-26,295.328
2022-06-27,295.328
2022-06-28,295.328
2022-06-29,295.328
2022-06-30,295.328
2022-07-01,295.271
2022-07-02,295.271
2022-07-03,295.271
2022-07-04,295.271
2022-07-05,295.271
2022-07-06,295.271
2022-07-07,295.271
2022-07-08,295.271
2022-07-09,295.271
2022-07-10,295.271
2022-07-11,295.271
2022-07-12,295.271
2022-07-13,295.271
2022-07-14,295.271
2022-07-15,295.271
2022-07-16,295.271
2022-07-17,295.271
2022-07-18,295.271
2022-07-19,295.271
2022-07-20,295.271
2022-07-21,295.271
2022-07-22,295.271
2022-07-23,295.271
2022-07-24,295.271
2022-07-25,295.271
2022-07-26,295.271
2022-07-27,295.271
2022-07-28,295.271
2022-07-29,295.271
2022-07-30,295.271
2022-07-31,295.271
2022-08-01,295.62
2022-08-02,295.62
2022-08-03,295.62
2022-08-04,295.62
2022-08-05,295.62
2022-08-06,295.62
2022-08-07,295.62
2022-08-08,295.62
2022-08-09,295.62
2022-08-10,295.62
2022-08-11,295.62
2022-08-12,295.62
2022-08-13,295.62
2022-08-14,295.62
2022-08-15,295.62
2022-08-16,295.62
2022-08-17,295.62
2022-08-18,295.62
2022-08-19,295.62
2022-08-20,295.62
2022-08-21,295.62
2022-08-22,295.62
2022-08-23,295.62
2022-08-24,295.62
2022-08-25,295.62
2022-08-26,295.62
2022-08-27,295.62
2022-08-28,295.62
2022-08-29,295.62
2022-08-30,295.62
2022-08-31,295.62
2022-09-01,296.761
2022-09-02,296.761
2022-09-03,296.761
2022-09-04,296.761
2022-09-05,296.761
2022-09-06,296.761
2022-09-07,296.761
2022-09-08,296.761
2022-09-09,296.761
2022-09-10,296.761
2022-09-11,296.761
2022-09-12,296.761
2022-09-13,296.761
2022-09-14,296.761
2022-09-15,296.761
2022-09-16,296.761
2022-09-17,296.761
2022-09-18,296.761
2022-09-19,296.761
2022-09-20,296.761
2022-09-21,296.761
2022-09-22,296.761
2022-09-23,296.761
2022-09-24,296.761
2022-09-25,296.761
2022-09-26,296.761
2022-09-27,296.761
2022-09-28,296.761
2022-09-29,296.761
2022-09-30,296.761
2022-10-01,298.062
2022-10-02,298.062
2022-10-03,298.062
2022-10-04,298.062
2022-10-05,298.062
2022-10-06,298.062
2022-10-07,298.062
2022-10-08,298.062
2022-10-09,298.062
2022-10-10,298.062
2022-10-11,298.062
2022-10-12,298.062
2022-10-13,298.062
2022-10-14,298.062
2022-10-15,298.062
2022-10-16,298.062
2022-10-17,298.062
2022-10-18,298.062
2022-10-19,298.062
2022-10-20,298.062
2022-10-21,298.062
2022-10-22,298.062
2022-10-23,298.062
2022-10-24,298.062
2022-10-25,298.062
2022-10-26,298.062
2022-10-27,298.062
2022-10-28,298.062
2022-10-29,298.062
2022-10-30,298.062
2022-10-31,298.062
2022-11-01,298.349
2022-11-02,298.349
2022-11-03,298.349
2022-11-04,298.349
2022-11-05,298.349
2022-11-06,298.349
2022-11-07,298.349
2022-11-08,298.349
2022-11-09,298.349
2022-11-10,298.349
2022-11-11,298.349
2022-11-12,298.349
2022-11-13,298.349
2022-11-14,298.349
2022-11-15,298.349
2022-11-16,298.349
2022-11-17,298.349
2022-11-18,298.349
2022-11-19,298.349
2022-11-20,298.349
2022-11-21,298.349
2022-11-22,298.349
2022-11-23,298.349
2022-11-24,298.349
2022-11-25,298.349
2022-11-26,298.349
2022-11-27,298.349
2022-11-28,298.349
2022-11-29,298.349
2022-11-30,298.349
2022-12-01,298.203
2022-12-02,298.203
2022-12-03,298.203
2022-12-04,298.203
2022-12-05,298.203
2022-12-06,298.203
2022-12-07,298.203
2022-12-08,298.203
2022-12-09,298.203
2022-12-10,298.203
2022-12-11,298.203
2022-12-12,298.203
2022-12-13,298.203
2022-12-14,298.203
2022-12-15,298.203
2022-12-16,298.203
2022-12-17,298.203
2022-12-18,298.203
2022-12-19,298.203
2022-12-20,298.203
2022-12-21,298.203
2022-12-22,298.203
2022-12-23,298.203
2022-12-24,298.203
2022-12-25,298.203
2022-12-26,298.203
2022-12-27,298.203
2022-12-28,298.203
2022-12-29,298.203
2022-12-30,298.203
2022-12-31,298.203
